dataset,configuration,seed,model,batch_frac,n_layers,entangle,encoding_strategy,n_qubits,n_params,cnot_count,attribute,spd,eod,aod,trace_distance_input,qsp_diff_output,is_bias_pair_candidate
student_performance,L2_all_to_all_re_upload,7,MLP,0.25,2,all_to_all,re_upload,10,40,90,overall,0.0,0.0,0.0,0.2447804837767014,0.1949691767153234,False
student_performance,L2_all_to_all_re_upload,17,RandomForest,0.25,2,all_to_all,re_upload,10,40,90,age,-0.0197005516154452,-0.056910569105691,0.0506045445069835,0.0971296500847002,0.0794991090434707,False
student_performance,L2_all_to_all_re_upload,17,RandomForest,0.25,2,all_to_all,re_upload,10,40,90,sex,0.101254677525864,0.1173076923076923,0.0901664511958629,0.0971296500847002,0.0794991090434707,False
student_performance,L2_all_to_all_re_upload,17,RandomForest,0.25,2,all_to_all,re_upload,10,40,90,overall,0.0617446137677351,0.0085011185682326,0.1203219878555448,0.0971296500847002,0.0794991090434707,False
student_performance,L2_all_to_all_re_upload,17,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,age,-0.0405831363278171,-0.040650406504065,-0.0245987075255367,0.0971296500847002,0.0794991090434707,False
student_performance,L2_all_to_all_re_upload,17,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,sex,0.0091349328637464,0.0493589743589744,-0.050950764921353,0.0971296500847002,0.0794991090434707,False
student_performance,L2_all_to_all_re_upload,17,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,overall,-0.0084077771939042,0.0344519015659955,-0.0214645254074783,0.0971296500847002,0.0794991090434707,False
student_performance,L2_all_to_all_re_upload,17,MLP,0.25,2,all_to_all,re_upload,10,40,90,age,-0.0945626477541371,-0.056910569105691,-0.0348655409631019,0.0971296500847002,0.0794991090434707,False
student_performance,L2_all_to_all_re_upload,17,MLP,0.25,2,all_to_all,re_upload,10,40,90,sex,-0.0319172353070658,0.0064102564102564,0.0200118508942038,0.0971296500847002,0.0794991090434707,False
student_performance,L2_all_to_all_re_upload,17,MLP,0.25,2,all_to_all,re_upload,10,40,90,overall,-0.1169206516027325,0.0228187919463086,-0.0927572706935123,0.0971296500847002,0.0794991090434707,False
student_performance,L2_all_to_all_re_upload,27,RandomForest,0.25,2,all_to_all,re_upload,10,40,90,age,0.1444326335370714,0.1359205099362579,0.170990557998432,0.3208083405123819,0.1693814796743087,False
student_performance,L2_all_to_all_re_upload,27,RandomForest,0.25,2,all_to_all,re_upload,10,40,90,sex,-0.0512820512820512,-0.0346153846153846,-0.0942307692307692,0.3208083405123819,0.1693814796743087,False
student_performance,L2_all_to_all_re_upload,27,RandomForest,0.25,2,all_to_all,re_upload,10,40,90,overall,0.0769837099316868,0.0839783281733746,0.0705605926581158,0.3208083405123819,0.1693814796743087,False
student_performance,L2_all_to_all_re_upload,27,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,age,0.0269731597129949,0.0969253843269591,-0.0848706411698537,0.3208083405123819,0.1693814796743087,False
student_performance,L2_all_to_all_re_upload,27,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,sex,0.0512820512820512,0.0653846153846154,0.0326923076923077,0.3208083405123819,0.1693814796743087,False
student_performance,L2_all_to_all_re_upload,27,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,overall,0.0530740935365212,0.1292569659442724,-0.030609612265959,0.3208083405123819,0.1693814796743087,False
student_performance,L2_all_to_all_re_upload,27,MLP,0.25,2,all_to_all,re_upload,10,40,90,age,0.0,0.0,0.0,0.3208083405123819,0.1693814796743087,False
student_performance,L2_all_to_all_re_upload,27,MLP,0.25,2,all_to_all,re_upload,10,40,90,sex,0.0,0.0,0.0,0.3208083405123819,0.1693814796743087,False
student_performance,L2_all_to_all_re_upload,27,MLP,0.25,2,all_to_all,re_upload,10,40,90,overall,0.0,0.0,0.0,0.3208083405123819,0.1693814796743087,False
