,,,,spd,spd,eod,eod,aod,aod,trace_distance_input,trace_distance_input,qsp_diff_output,qsp_diff_output
,,,,mean,std,mean,std,mean,std,mean,std,mean,std
dataset,configuration,model,attribute,,,,,,,,,,
german_credit,L2_all_to_all_re_upload,XGBoost_stub,overall,0.13006585612968588,0.08625589381322124,0.13939069124491119,0.07979433679049007,0.13682861100837798,0.09308150338709008,0.17723164578766162,0.11565540130347912,0.15332180217083077,0.10557354006433298
german_credit,L2_all_to_all_re_upload,XGBoost_stub,sex,0.11187053729993117,0.06160949762033025,0.13866069997022373,0.04886161593254553,0.1119491313726441,0.06885983932140852,0.17723164578766162,0.11565540130347912,0.15332180217083077,0.10557354006433298
german_credit,L2_linear,MLP,age,-0.0056373146868308995,0.009764115455845353,0.0038314176245210665,0.0066362099906853425,-0.0033151714186196667,0.005742045332849453,0.2552588603219157,0.10678216876225514,0.022508171416345864,0.018765544789980156
german_credit,L2_linear,MLP,overall,-0.0048125633232016,0.008335604190427691,0.0049019607843137,0.00849044513514151,-0.004744205374457467,0.008217204750101664,0.2552588603219157,0.10678216876225514,0.022508171416345864,0.018765544789980156
german_credit,L2_linear,MLP,sex,-0.003337060901361433,0.005779959029109596,0.004444444444444433,0.007698003589194991,-0.0020810564663023665,0.003604495533055448,0.2552588603219157,0.10678216876225514,0.022508171416345864,0.018765544789980156
german_credit,L2_linear,RandomForest,age,0.06040556993049543,0.1136053887854808,0.0823593805338227,0.1686297499052951,0.06925711090969147,0.10863236034939659,0.2552588603219157,0.10678216876225514,0.022508171416345864,0.018765544789980156
german_credit,L2_linear,RandomForest,overall,-0.008485309017223963,0.1026803434085164,-0.0033095326573587686,0.08244438999323175,-0.0031033840812820603,0.11426203419626865,0.2552588603219157,0.10678216876225514,0.022508171416345864,0.018765544789980156
german_credit,L2_linear,RandomForest,sex,-0.007860224866327897,0.0744466399995189,-0.022260358688930063,0.047231409711755684,0.002152922673468565,0.08526491454969339,0.2552588603219157,0.10678216876225514,0.022508171416345864,0.018765544789980156
german_credit,L2_linear,XGBoost_stub,age,0.17483221708338048,0.09629421930678732,0.18525773527801923,0.09895474765997907,0.18734756881195913,0.09321537703777968,0.2552588603219157,0.10678216876225514,0.022508171416345864,0.018765544789980156
german_credit,L2_linear,XGBoost_stub,overall,0.0981509625126646,0.152270128581768,0.13195621987182085,0.10596165097294191,0.09596049959953683,0.16897225132115345,0.2552588603219157,0.10678216876225514,0.022508171416345864,0.018765544789980156
german_credit,L2_linear,XGBoost_stub,sex,0.0869620056393788,0.11761979297630713,0.11360990860990865,0.1121919007002272,0.0869420697657987,0.12579431848432032,0.2552588603219157,0.10678216876225514,0.022508171416345864,0.018765544789980156
